trial,allocationLeft,allocationRight,left,time,task,evalPeriod,stockAllocation,n_trial,usertoken,treatment,mturker,dv,eval_period_normalized
2,99,1,stocks,2021-03-17T15:25:42Z,task2,25,99,10,bijkrN4x,interval,non-master,0.990089,0.33333333333333337
2,10,90,bonds,2021-03-17T16:27:58Z,task2,10,90,10,UhLgT1NF,hops,non-master,0.945692,-0.16666666666666663
2,50,50,bonds,2021-03-17T16:35:32Z,task2,10,50,10,HYZzEL2u,dotplot,non-master,0.748372,-0.16666666666666663
2,0,100,bonds,2021-03-17T16:30:18Z,task2,15,100,10,VdYpbJUh,dotplot,non-master,0.995022,0
2,0,100,bonds,2021-03-17T16:36:20Z,task2,25,100,10,sXf1t2TC,table,non-master,0.995022,0.33333333333333337
2,0,100,bonds,2021-03-17T16:46:31Z,task2,10,100,10,a3sNCAlt,point,non-master,0.995022,-0.16666666666666663
2,50,50,bonds,2021-03-17T16:54:58Z,task2,25,50,10,WeLeVmdO,hops,non-master,0.748372,0.33333333333333337
2,0,100,bonds,2021-03-17T16:43:51Z,task2,15,100,10,651zZLZY,dotplot,non-master,0.995022,0
2,60,40,stocks,2021-03-17T17:10:04Z,task2,15,60,10,tPX21tz0,barchart,non-master,0.797702,0
2,0,100,bonds,2021-03-17T17:09:54Z,task2,15,100,10,Wx6qtrFR,density,non-master,0.995022,0
2,60,40,stocks,2021-03-17T17:19:03Z,task2,20,60,10,xjaSiYlq,dotplot,non-master,0.797702,0.16666666666666669
2,70,30,bonds,2021-03-17T17:26:10Z,task2,5,30,10,BdNwuYY3,dotplot,non-master,0.6497120000000001,-0.33333333333333337
2,40,60,bonds,2021-03-17T17:37:18Z,task2,20,60,10,gkKtpet7,table,non-master,0.797702,0.16666666666666669
2,60,40,stocks,2021-03-17T17:40:25Z,task2,25,60,10,GbheV3mJ,density,non-master,0.797702,0.33333333333333337
2,70,30,stocks,2021-03-17T17:32:17Z,task2,20,70,10,g88DapTc,hopsdist,non-master,0.847032,0.16666666666666669
2,80,20,stocks,2021-03-17T17:41:04Z,task2,15,80,10,eMUmMQGE,point,non-master,0.896362,0
2,100,0,stocks,2021-03-17T17:55:58Z,task2,20,100,10,B2HV6UdE,density,non-master,0.995022,0.16666666666666669
2,80,20,bonds,2021-03-17T18:01:14Z,task2,5,20,10,5WKDa2Ef,table,non-master,0.600382,-0.33333333333333337
2,30,70,stocks,2021-03-17T18:03:05Z,task2,5,30,10,nJAP5Ncc,barchart,non-master,0.6497120000000001,-0.33333333333333337
2,25,75,stocks,2021-03-17T18:05:13Z,task2,10,25,10,49IVMYWn,point,non-master,0.625047,-0.16666666666666663
2,20,80,bonds,2021-03-17T18:05:34Z,task2,20,80,10,IsnM1aVU,hops,non-master,0.896362,0.16666666666666669
2,30,70,stocks,2021-03-17T21:01:04Z,task2,20,30,10,DxOS1qMI,table,non-master,0.6497120000000001,0.16666666666666669
2,0,100,bonds,2021-03-17T20:56:30Z,task2,25,100,10,FV3btokM,point,non-master,0.995022,0.33333333333333337
2,46,54,bonds,2021-03-17T20:56:33Z,task2,15,54,10,LxXewOKB,dotplot,non-master,0.768104,0
2,20,80,stocks,2021-03-17T21:00:35Z,task2,25,20,10,oUs9Mfce,dotplot,non-master,0.600382,0.33333333333333337
2,35,65,bonds,2021-03-17T21:14:56Z,task2,25,65,10,f4xt2odB,point,non-master,0.8223670000000001,0.33333333333333337
2,70,30,stocks,2021-03-17T21:06:29Z,task2,15,70,10,7VJnbhrH,hopsdist,non-master,0.847032,0
2,30,70,stocks,2021-03-17T21:01:26Z,task2,15,30,10,RGkwBCD7,hops,non-master,0.6497120000000001,0
2,50,50,bonds,2021-03-17T21:02:52Z,task2,10,50,10,xIEzpaRA,interval,non-master,0.748372,-0.16666666666666663
2,0,100,bonds,2021-03-17T21:09:43Z,task2,25,100,10,NYIo95xY,table,non-master,0.995022,0.33333333333333337
2,20,80,bonds,2021-03-17T21:12:49Z,task2,20,80,10,GkcZEM1X,table,non-master,0.896362,0.16666666666666669
2,100,0,bonds,2021-03-17T21:20:17Z,task2,20,0,10,qrOdbxJw,dotplot,non-master,0.501722,0.16666666666666669
2,10,90,stocks,2021-03-17T21:46:39Z,task2,15,10,10,biD53yQS,dotplot,non-master,0.551052,0
2,0,100,stocks,2021-03-17T21:56:25Z,task2,15,0,10,FCqfkdPd,dotplot,non-master,0.501722,0
2,100,0,stocks,2021-03-17T21:56:45Z,task2,20,100,10,5DZhfrMX,interval,non-master,0.995022,0.16666666666666669
2,30,70,bonds,2021-03-17T22:01:50Z,task2,25,70,10,TLjfV7aD,hopsdist,non-master,0.847032,0.33333333333333337
2,7,93,bonds,2021-03-17T22:19:58Z,task2,25,93,10,CiXTsREp,density,non-master,0.960491,0.33333333333333337
2,35,65,stocks,2021-03-17T22:26:39Z,task2,20,35,10,IhtyQEo6,density,non-master,0.674377,0.16666666666666669
2,20,80,stocks,2021-03-17T22:51:54Z,task2,15,20,10,DONO5fOK,point,non-master,0.600382,0
2,30,70,stocks,2021-03-18T01:05:10Z,task2,5,30,10,wk2kZpQp,barchart,non-master,0.6497120000000001,-0.33333333333333337
2,40,60,bonds,2021-03-18T01:06:36Z,task2,5,60,10,2rMOynRc,interval,non-master,0.797702,-0.33333333333333337
2,25,75,bonds,2021-03-18T01:07:58Z,task2,15,75,10,RJ0yK39m,hopsdist,non-master,0.8716969999999999,0
2,16,84,stocks,2021-03-18T01:21:02Z,task2,15,16,10,aLzBpinz,barchart,non-master,0.58065,0
2,100,0,stocks,2021-03-18T01:20:13Z,task2,20,100,10,LvaztNSx,interval,non-master,0.995022,0.16666666666666669
2,70,30,bonds,2021-03-18T01:14:36Z,task2,5,30,10,Rxuytkvq,barchart,non-master,0.6497120000000001,-0.33333333333333337
2,30,70,bonds,2021-03-18T01:20:13Z,task2,10,70,10,yTxbkwCa,interval,non-master,0.847032,-0.16666666666666663
2,5,95,bonds,2021-03-18T01:22:31Z,task2,10,95,10,3a63mASS,hopsdist,non-master,0.9703569999999999,-0.16666666666666663
2,75,25,stocks,2021-03-18T01:22:11Z,task2,10,75,10,hnADzc3k,hopsdist,non-master,0.8716969999999999,-0.16666666666666663
2,0,100,bonds,2021-03-18T01:22:51Z,task2,20,100,10,mxVQAeko,barchart,non-master,0.995022,0.16666666666666669
2,14,86,bonds,2021-03-18T01:32:05Z,task2,15,86,10,azCvgawo,interval,non-master,0.92596,0
2,10,90,bonds,2021-03-18T01:49:26Z,task2,15,90,10,sAmbOGvp,interval,non-master,0.945692,0
2,60,40,stocks,2021-03-18T01:26:42Z,task2,5,60,10,jjVRkJbo,hopsdist,non-master,0.797702,-0.33333333333333337
2,30,70,bonds,2021-03-18T01:43:44Z,task2,15,70,10,JSjHZMdQ,barchart,non-master,0.847032,0
2,60,40,stocks,2021-03-18T01:45:38Z,task2,5,60,10,zjbadj2T,interval,non-master,0.797702,-0.33333333333333337
2,25,75,bonds,2021-03-18T01:52:23Z,task2,10,75,10,n6Fb15Be,interval,non-master,0.8716969999999999,-0.16666666666666663
2,20,80,stocks,2021-03-18T02:00:02Z,task2,15,20,10,LiUSBIbs,hopsdist,non-master,0.600382,0
2,70,30,bonds,2021-03-18T02:15:35Z,task2,5,30,10,bfKHFfR8,hopsdist,non-master,0.6497120000000001,-0.33333333333333337
2,90,10,stocks,2021-03-18T02:13:09Z,task2,20,90,10,qw7Y3WE6,hopsdist,non-master,0.945692,0.16666666666666669
2,36,64,bonds,2021-03-18T02:59:39Z,task2,25,64,10,X4DUFLzy,barchart,non-master,0.817434,0.33333333333333337
2,80,20,stocks,2021-03-18T02:55:14Z,task2,20,80,10,ERf7L7VX,hopsdist,non-master,0.896362,0.16666666666666669
2,10,90,bonds,2021-03-18T02:55:46Z,task2,20,90,10,5rThdkyC,interval,non-master,0.945692,0.16666666666666669
2,40,60,stocks,2021-03-18T03:17:05Z,task2,10,40,10,sfqKoI60,table,non-master,0.6990419999999999,-0.16666666666666663
2,60,40,bonds,2021-03-18T03:23:38Z,task2,15,40,10,irBodiNR,density,non-master,0.6990419999999999,0
2,0,100,bonds,2021-03-18T03:11:16Z,task2,25,100,10,vY1JF5yT,barchart,non-master,0.995022,0.33333333333333337
2,70,30,bonds,2021-03-18T03:19:43Z,task2,10,30,10,QA7eaZ58,interval,non-master,0.6497120000000001,-0.16666666666666663
2,30,70,bonds,2021-03-18T03:39:00Z,task2,20,70,10,5LdZf9d2,density,non-master,0.847032,0.16666666666666669
2,85,15,stocks,2021-03-18T03:58:58Z,task2,20,85,10,bYY2jRXC,table,non-master,0.921027,0.16666666666666669
2,11,89,bonds,2021-03-18T04:16:47Z,task2,20,89,10,6hYtvkUt,interval,non-master,0.940759,0.16666666666666669
2,20,80,stocks,2021-03-18T04:16:00Z,task2,25,20,10,hFWAcYms,hops,non-master,0.600382,0.33333333333333337
2,30,70,bonds,2021-03-18T04:26:44Z,task2,25,70,10,AzFffxWV,table,non-master,0.847032,0.33333333333333337
2,10,90,bonds,2021-03-18T04:27:30Z,task2,25,90,10,CTij7KI0,density,non-master,0.945692,0.33333333333333337
2,50,50,bonds,2021-03-18T04:39:46Z,task2,10,50,10,3Av6mKCU,table,non-master,0.748372,-0.16666666666666663
2,6,94,stocks,2021-03-18T04:41:47Z,task2,5,6,10,giqrEsxa,interval,non-master,0.53132,-0.33333333333333337
2,40,60,stocks,2021-03-18T05:05:29Z,task2,5,40,10,NoAbJ9SC,density,non-master,0.6990419999999999,-0.33333333333333337
2,6,94,bonds,2021-03-18T04:54:04Z,task2,10,94,10,YGmVXctb,hops,non-master,0.9654240000000001,-0.16666666666666663
2,80,20,stocks,2021-03-18T06:58:17Z,task2,15,80,10,YzzaZbQb,table,non-master,0.896362,0
2,30,70,bonds,2021-03-18T08:44:27Z,task2,20,70,10,1CxbYDi0,hopsdist,non-master,0.847032,0.16666666666666669
2,0,100,bonds,2021-03-18T16:07:06Z,task2,25,100,10,VrORzmC3,density,non-master,0.995022,0.33333333333333337
2,80,20,bonds,2021-03-18T16:13:49Z,task2,5,20,10,Ke6AO54Z,table,non-master,0.600382,-0.33333333333333337
2,33,67,bonds,2021-03-18T16:09:03Z,task2,10,67,10,pfuRg4QJ,barchart,non-master,0.832233,-0.16666666666666663
2,75,25,stocks,2021-03-18T16:13:22Z,task2,20,75,10,aR6ZAxSB,barchart,non-master,0.8716969999999999,0.16666666666666669
2,35,65,bonds,2021-03-18T16:19:17Z,task2,10,65,10,FvkXyNfJ,point,non-master,0.8223670000000001,-0.16666666666666663
2,50,50,stocks,2021-03-18T16:16:26Z,task2,5,50,10,XWGQKCYK,table,non-master,0.748372,-0.33333333333333337
2,90,10,stocks,2021-03-18T16:29:33Z,task2,25,90,10,o0vmJ33w,table,non-master,0.945692,0.33333333333333337
2,75,25,stocks,2021-03-18T16:24:12Z,task2,20,75,10,dn0ceftL,interval,non-master,0.8716969999999999,0.16666666666666669
2,70,30,bonds,2021-03-18T16:26:30Z,task2,15,30,10,FlkpZA5D,interval,non-master,0.6497120000000001,0
2,100,0,stocks,2021-03-18T16:29:18Z,task2,25,100,10,BSl2bHCH,barchart,non-master,0.995022,0.33333333333333337
2,100,0,stocks,2021-03-18T16:24:29Z,task2,10,100,10,diRsvrSp,point,non-master,0.995022,-0.16666666666666663
2,30,70,bonds,2021-03-18T16:26:11Z,task2,10,70,10,jWrAFb7o,density,non-master,0.847032,-0.16666666666666663
2,100,0,stocks,2021-03-18T16:30:47Z,task2,5,100,10,73pjFxSt,point,non-master,0.995022,-0.33333333333333337
2,75,25,stocks,2021-03-18T16:35:01Z,task2,15,75,10,nP3o6Xld,point,non-master,0.8716969999999999,0
2,75,25,bonds,2021-03-18T16:34:38Z,task2,15,25,10,ulloPKoy,density,non-master,0.625047,0
2,80,20,bonds,2021-03-18T16:47:06Z,task2,20,20,10,jmulOEyq,density,non-master,0.600382,0.16666666666666669
2,90,10,stocks,2021-03-18T16:47:00Z,task2,15,90,10,L81uYnFP,point,non-master,0.945692,0
2,5,95,bonds,2021-03-18T16:50:01Z,task2,25,95,10,Ckqp0S6g,point,non-master,0.9703569999999999,0.33333333333333337
2,100,0,stocks,2021-03-18T17:01:53Z,task2,25,100,10,Y1nt7yaG,table,non-master,0.995022,0.33333333333333337
2,20,80,stocks,2021-03-18T17:01:48Z,task2,5,20,10,rk3wPfU9,hops,non-master,0.600382,-0.33333333333333337
2,70,30,stocks,2021-03-18T17:02:51Z,task2,15,70,10,zMH4npNY,interval,non-master,0.847032,0
2,2,98,stocks,2021-03-18T17:24:47Z,task2,15,2,10,RxaxieZl,table,non-master,0.511588,0
2,10,90,stocks,2021-03-18T17:16:04Z,task2,25,10,10,ZNgZUovw,table,non-master,0.551052,0.33333333333333337
2,45,55,bonds,2021-03-18T17:17:50Z,task2,5,55,10,AxjtwqAS,hopsdist,non-master,0.773037,-0.33333333333333337
2,0,100,bonds,2021-03-18T17:44:46Z,task2,20,100,10,a0v0gmBS,dotplot,non-master,0.995022,0.16666666666666669
2,0,100,bonds,2021-03-18T18:35:13Z,task2,25,100,10,n0Sc4wcz,dotplot,non-master,0.995022,0.33333333333333337
2,60,40,stocks,2021-03-18T18:37:11Z,task2,5,60,10,L7SBxoYt,hops,non-master,0.797702,-0.33333333333333337
2,30,70,bonds,2021-03-18T18:43:07Z,task2,25,70,10,13ALfEli,point,non-master,0.847032,0.33333333333333337
2,30,70,bonds,2021-03-18T18:43:25Z,task2,10,70,10,KJtTnWx0,dotplot,non-master,0.847032,-0.16666666666666663
2,20,80,bonds,2021-03-18T18:40:41Z,task2,20,80,10,Fk9KAr2Z,hopsdist,non-master,0.896362,0.16666666666666669
2,25,75,bonds,2021-03-18T18:51:44Z,task2,20,75,10,HMvodXiB,interval,non-master,0.8716969999999999,0.16666666666666669
2,100,0,bonds,2021-03-18T18:42:17Z,task2,5,0,10,rvf4nZOP,hops,non-master,0.501722,-0.33333333333333337
2,70,30,bonds,2021-03-18T18:47:08Z,task2,5,30,10,9guVNGGC,dotplot,non-master,0.6497120000000001,-0.33333333333333337
2,80,20,stocks,2021-03-18T18:47:16Z,task2,15,80,10,tvLQoi4G,barchart,non-master,0.896362,0
2,0,100,bonds,2021-03-18T18:47:00Z,task2,15,100,10,tQDYxZ81,hops,non-master,0.995022,0
2,60,40,bonds,2021-03-18T18:49:51Z,task2,25,40,10,ayPyXGjo,barchart,non-master,0.6990419999999999,0.33333333333333337
2,90,10,stocks,2021-03-18T18:52:00Z,task2,25,90,10,yVncI91m,barchart,non-master,0.945692,0.33333333333333337
2,70,30,bonds,2021-03-18T18:52:31Z,task2,5,30,10,3Vuu6iKT,dotplot,non-master,0.6497120000000001,-0.33333333333333337
2,75,25,bonds,2021-03-18T18:57:11Z,task2,5,25,10,UjjJWjHQ,barchart,non-master,0.625047,-0.33333333333333337
2,55,45,bonds,2021-03-18T19:00:02Z,task2,25,45,10,ERx33R94,point,non-master,0.723707,0.33333333333333337
2,40,60,stocks,2021-03-18T18:56:05Z,task2,5,40,10,n2ToGPvU,dotplot,non-master,0.6990419999999999,-0.33333333333333337
2,20,80,bonds,2021-03-18T18:57:20Z,task2,15,80,10,pTQ62b0l,dotplot,non-master,0.896362,0
2,100,0,stocks,2021-03-18T19:08:40Z,task2,15,100,10,M2wTjbSE,point,non-master,0.995022,0
2,30,70,bonds,2021-03-18T19:08:38Z,task2,5,70,10,HJs83Q8g,interval,non-master,0.847032,-0.33333333333333337
2,80,20,stocks,2021-03-18T19:20:23Z,task2,15,80,10,8dTEvjO4,hopsdist,non-master,0.896362,0
2,25,75,stocks,2021-03-18T19:28:01Z,task2,5,25,10,KWDgbGm4,interval,non-master,0.625047,-0.33333333333333337
2,0,100,bonds,2021-03-18T19:30:39Z,task2,10,100,10,UJcVd2TG,hops,non-master,0.995022,-0.16666666666666663
2,60,40,stocks,2021-03-18T19:40:55Z,task2,25,60,10,ApM8otwl,hopsdist,non-master,0.797702,0.33333333333333337
2,50,50,stocks,2021-03-18T19:55:06Z,task2,15,50,10,6AXFCdZ9,interval,non-master,0.748372,0
2,0,100,bonds,2021-03-18T19:52:19Z,task2,20,100,10,CWm8UHdR,point,non-master,0.995022,0.16666666666666669
2,85,15,stocks,2021-03-18T19:54:07Z,task2,15,85,10,qEtWBV4q,dotplot,non-master,0.921027,0
2,5,95,bonds,2021-03-18T19:58:25Z,task2,20,95,10,990j0a1g,dotplot,non-master,0.9703569999999999,0.16666666666666669
2,8,92,bonds,2021-03-18T19:59:50Z,task2,25,92,10,i1ThzWu9,barchart,non-master,0.955558,0.33333333333333337
2,5,95,bonds,2021-03-18T19:56:22Z,task2,5,95,10,3HTa4C3w,dotplot,non-master,0.9703569999999999,-0.33333333333333337
2,8,92,bonds,2021-03-18T20:51:25Z,task2,20,92,10,f2gacKfC,point,non-master,0.955558,0.16666666666666669
2,95,5,stocks,2021-03-18T21:41:56Z,task2,25,95,10,MDgpushP,hops,non-master,0.9703569999999999,0.33333333333333337
2,50,50,stocks,2021-03-18T21:44:09Z,task2,10,50,10,g1VQzaaH,point,non-master,0.748372,-0.16666666666666663
2,90,10,stocks,2021-03-18T21:54:39Z,task2,10,90,10,I4DYQ30E,barchart,non-master,0.945692,-0.16666666666666663
2,50,50,stocks,2021-03-18T21:48:28Z,task2,5,50,10,7oAfixKC,density,non-master,0.748372,-0.33333333333333337
2,25,75,bonds,2021-03-18T21:54:05Z,task2,10,75,10,xDD5eppb,point,non-master,0.8716969999999999,-0.16666666666666663
2,30,70,bonds,2021-03-18T21:48:28Z,task2,25,70,10,8ObNrSLP,hops,non-master,0.847032,0.33333333333333337
2,60,40,bonds,2021-03-18T22:02:05Z,task2,5,40,10,EQKY3iUK,hopsdist,non-master,0.6990419999999999,-0.33333333333333337
2,100,0,stocks,2021-03-18T22:15:35Z,task2,20,100,10,F9sXiaez,barchart,non-master,0.995022,0.16666666666666669
2,25,75,bonds,2021-03-18T22:17:44Z,task2,15,75,10,WpvHJU0u,barchart,non-master,0.8716969999999999,0
2,30,70,bonds,2021-03-18T22:18:15Z,task2,25,70,10,7EoLeJB8,barchart,non-master,0.847032,0.33333333333333337
2,25,75,bonds,2021-03-18T22:26:12Z,task2,25,75,10,N1Sd7DgS,barchart,non-master,0.8716969999999999,0.33333333333333337
2,0,100,stocks,2021-03-18T22:39:23Z,task2,5,0,10,bvD5GSTE,hopsdist,non-master,0.501722,-0.33333333333333337
2,15,85,bonds,2021-03-18T22:55:46Z,task2,20,85,10,9ELOvUK7,barchart,non-master,0.921027,0.16666666666666669
2,50,50,stocks,2021-03-18T22:58:49Z,task2,20,50,10,J68xlxT0,density,non-master,0.748372,0.16666666666666669
2,75,25,stocks,2021-03-18T23:00:03Z,task2,15,75,10,6bPeDxK2,point,non-master,0.8716969999999999,0
3,80,20,stocks,2021-03-14T18:12:39Z,task2,20,80,11,bD48Dkqx,hops,master,0.896362,0.16666666666666669
3,19,81,stocks,2021-03-14T18:51:12Z,task2,15,19,11,eQFXhCnI,hops,master,0.595449,0
3,75,25,stocks,2021-03-14T19:06:22Z,task2,10,75,11,HnGQuT00,point,master,0.8716969999999999,-0.16666666666666663
3,40,60,stocks,2021-03-14T18:54:32Z,task2,5,40,11,Ks0A1NpT,barchart,master,0.6990419999999999,-0.33333333333333337
3,15,85,bonds,2021-03-15T01:35:55Z,task2,25,85,11,M5LqR4zT,barchart,master,0.921027,0.33333333333333337
3,25,75,stocks,2021-03-15T01:28:02Z,task2,20,25,11,3ndBz7Qo,table,master,0.625047,0.16666666666666669
3,100,0,stocks,2021-03-15T01:26:08Z,task2,10,100,11,AWr1hgkv,hopsdist,master,0.995022,-0.16666666666666663
3,100,0,stocks,2021-03-15T01:31:15Z,task2,5,100,11,CdUu1H6o,interval,master,0.995022,-0.33333333333333337
3,23,77,bonds,2021-03-15T01:44:56Z,task2,5,77,11,zPh3til0,table,master,0.881563,-0.33333333333333337
3,3,97,stocks,2021-03-15T04:24:02Z,task2,15,3,11,qjKh7UVK,dotplot,master,0.516521,0
3,95,5,stocks,2021-03-15T04:16:31Z,task2,5,95,11,0kdSrEo1,hops,master,0.9703569999999999,-0.33333333333333337
3,30,70,stocks,2021-03-15T04:02:36Z,task2,10,30,11,NtGf92sF,hops,master,0.6497120000000001,-0.16666666666666663
3,40,60,bonds,2021-03-15T04:24:03Z,task2,20,60,11,s4Q3qpf8,density,master,0.797702,0.16666666666666669
3,42,58,bonds,2021-03-15T04:24:56Z,task2,5,58,11,wcNpYsey,table,master,0.787836,-0.33333333333333337
3,15,85,stocks,2021-03-15T04:24:44Z,task2,10,15,11,jRfV99uU,interval,master,0.575717,-0.16666666666666663
3,6,94,stocks,2021-03-15T04:35:01Z,task2,15,6,11,vfzDKPXv,point,master,0.53132,0
3,15,85,bonds,2021-03-15T04:24:16Z,task2,15,85,11,kNKuLFG1,dotplot,master,0.921027,0
3,0,100,bonds,2021-03-15T04:21:58Z,task2,20,100,11,zmUvANDx,interval,master,0.995022,0.16666666666666669
3,40,60,stocks,2021-03-15T04:23:52Z,task2,5,40,11,benynrvy,density,master,0.6990419999999999,-0.33333333333333337
3,55,45,stocks,2021-03-15T04:37:57Z,task2,15,55,11,ebn3H4dp,density,master,0.773037,0
3,25,75,stocks,2021-03-15T04:36:35Z,task2,5,25,11,9WnJN1l8,dotplot,master,0.625047,-0.33333333333333337
3,14,86,stocks,2021-03-15T04:40:33Z,task2,5,14,11,Ezv2ERqp,dotplot,master,0.570784,-0.33333333333333337
3,50,50,stocks,2021-03-15T05:37:10Z,task2,10,50,11,ybFQHjKq,density,master,0.748372,-0.16666666666666663
3,85,15,stocks,2021-03-15T06:16:58Z,task2,25,85,11,F5VIGNAk,hopsdist,master,0.921027,0.33333333333333337
3,60,40,stocks,2021-03-15T23:11:41Z,task2,10,60,11,E59UVtDr,point,master,0.797702,-0.16666666666666663
3,0,100,bonds,2021-03-15T09:56:00Z,task2,25,100,11,v2e8aGQ4,point,master,0.995022,0.33333333333333337
3,25,75,bonds,2021-03-15T10:11:41Z,task2,25,75,11,YiuoCenX,table,master,0.8716969999999999,0.33333333333333337
3,80,20,stocks,2021-03-15T12:01:57Z,task2,5,80,11,ZAoHkw0a,hops,master,0.896362,-0.33333333333333337
3,95,5,stocks,2021-03-15T13:29:23Z,task2,20,95,11,M45OaFvP,dotplot,master,0.9703569999999999,0.16666666666666669
3,0,100,bonds,2021-03-15T13:35:55Z,task2,20,100,11,iqmer3KI,point,master,0.995022,0.16666666666666669
3,95,5,stocks,2021-03-15T13:54:05Z,task2,10,95,11,T7HR6iyi,density,master,0.9703569999999999,-0.16666666666666663
3,0,100,bonds,2021-03-15T20:01:19Z,task2,20,100,11,rcY6S9oO,dotplot,master,0.995022,0.16666666666666669
3,60,40,stocks,2021-03-15T20:08:07Z,task2,20,60,11,lNOCYGhO,dotplot,master,0.797702,0.16666666666666669
3,70,30,stocks,2021-03-15T20:04:30Z,task2,5,70,11,140n4mbs,hops,master,0.847032,-0.33333333333333337
3,100,0,stocks,2021-03-15T20:43:04Z,task2,25,100,11,f5LKgqpQ,point,master,0.995022,0.33333333333333337
3,0,100,bonds,2021-03-15T22:14:50Z,task2,15,100,11,DBQIKx8Z,table,master,0.995022,0
3,50,50,bonds,2021-03-16T04:42:52Z,task2,25,50,11,39ZWzf76,dotplot,master,0.748372,0.33333333333333337
3,45,55,bonds,2021-03-16T04:59:42Z,task2,25,55,11,AR0XBZIP,interval,master,0.773037,0.33333333333333337
3,0,100,bonds,2021-03-16T14:33:24Z,task2,15,100,11,fzvUmShi,point,master,0.995022,0
3,50,50,bonds,2021-03-16T18:59:20Z,task2,10,50,11,ISxZ2FH5,hops,master,0.748372,-0.16666666666666663
3,20,80,stocks,2021-03-16T19:20:40Z,task2,5,20,11,ixnlV8AS,table,non-master,0.600382,-0.33333333333333337
3,30,70,bonds,2021-03-17T13:08:22Z,task2,25,70,11,kcjVVfCK,table,non-master,0.847032,0.33333333333333337
3,15,85,stocks,2021-03-17T13:04:23Z,task2,5,15,11,Es5ER1YT,dotplot,non-master,0.575717,-0.33333333333333337
3,0,100,bonds,2021-03-17T13:07:23Z,task2,15,100,11,6ZVU5hiB,barchart,non-master,0.995022,0
3,81,19,bonds,2021-03-17T13:34:23Z,task2,10,19,11,xCjrtzRP,density,non-master,0.595449,-0.16666666666666663
3,6,94,stocks,2021-03-17T14:35:59Z,task2,20,6,11,1C6DBLUa,hops,non-master,0.53132,0.16666666666666669
3,30,70,bonds,2021-03-17T13:50:57Z,task2,25,70,11,7ucyRcab,hopsdist,non-master,0.847032,0.33333333333333337
3,85,15,stocks,2021-03-17T14:02:27Z,task2,25,85,11,TF24R4Vr,point,non-master,0.921027,0.33333333333333337
3,60,40,stocks,2021-03-17T14:32:28Z,task2,20,60,11,JRSkVids,hopsdist,non-master,0.797702,0.16666666666666669
3,85,15,stocks,2021-03-17T14:44:03Z,task2,25,85,11,EACALwsH,barchart,non-master,0.921027,0.33333333333333337
3,50,50,stocks,2021-03-17T15:25:50Z,task2,10,50,11,bijkrN4x,interval,non-master,0.748372,-0.16666666666666663
3,30,70,bonds,2021-03-17T16:28:22Z,task2,20,70,11,UhLgT1NF,hops,non-master,0.847032,0.16666666666666669
3,45,55,stocks,2021-03-17T16:35:48Z,task2,25,45,11,HYZzEL2u,dotplot,non-master,0.723707,0.33333333333333337
3,0,100,bonds,2021-03-17T16:30:25Z,task2,5,100,11,VdYpbJUh,dotplot,non-master,0.995022,-0.33333333333333337
3,0,100,bonds,2021-03-17T16:36:29Z,task2,10,100,11,sXf1t2TC,table,non-master,0.995022,-0.16666666666666663
3,100,0,stocks,2021-03-17T16:46:37Z,task2,25,100,11,a3sNCAlt,point,non-master,0.995022,0.33333333333333337
3,80,20,bonds,2021-03-17T16:55:03Z,task2,10,20,11,WeLeVmdO,hops,non-master,0.600382,-0.16666666666666663
3,75,25,stocks,2021-03-17T16:44:11Z,task2,5,75,11,651zZLZY,dotplot,non-master,0.8716969999999999,-0.33333333333333337
3,25,75,bonds,2021-03-17T17:10:10Z,task2,25,75,11,tPX21tz0,barchart,non-master,0.8716969999999999,0.33333333333333337
3,0,100,stocks,2021-03-17T17:09:58Z,task2,20,0,11,Wx6qtrFR,density,non-master,0.501722,0.16666666666666669
3,20,80,stocks,2021-03-17T17:19:12Z,task2,10,20,11,xjaSiYlq,dotplot,non-master,0.600382,-0.16666666666666663
3,100,0,stocks,2021-03-17T17:26:17Z,task2,15,100,11,BdNwuYY3,dotplot,non-master,0.995022,0
3,50,50,stocks,2021-03-17T17:37:39Z,task2,10,50,11,gkKtpet7,table,non-master,0.748372,-0.16666666666666663
3,0,100,stocks,2021-03-17T17:40:58Z,task2,5,0,11,GbheV3mJ,density,non-master,0.501722,-0.33333333333333337
3,20,80,stocks,2021-03-17T17:32:27Z,task2,5,20,11,g88DapTc,hopsdist,non-master,0.600382,-0.33333333333333337
3,90,10,stocks,2021-03-17T17:41:18Z,task2,5,90,11,eMUmMQGE,point,non-master,0.945692,-0.33333333333333337
3,0,100,bonds,2021-03-17T17:56:14Z,task2,25,100,11,B2HV6UdE,density,non-master,0.995022,0.33333333333333337
3,85,15,stocks,2021-03-17T18:01:25Z,task2,20,85,11,5WKDa2Ef,table,non-master,0.921027,0.16666666666666669
3,60,40,stocks,2021-03-17T18:03:25Z,task2,15,60,11,nJAP5Ncc,barchart,non-master,0.797702,0
3,20,80,stocks,2021-03-17T18:05:33Z,task2,5,20,11,49IVMYWn,point,non-master,0.600382,-0.33333333333333337
3,100,0,stocks,2021-03-17T18:05:46Z,task2,25,100,11,IsnM1aVU,hops,non-master,0.995022,0.33333333333333337
3,55,45,bonds,2021-03-17T21:01:12Z,task2,15,45,11,DxOS1qMI,table,non-master,0.723707,0
