trial,allocationLeft,allocationRight,left,time,task,evalPeriod,stockAllocation,n_trial,usertoken,treatment,mturker,dv
2,100,0,stocks,2021-03-18T02:53:03Z,task1,20,100,3,ERf7L7VX,hopsdist,non-master,0.995022
2,100,0,stocks,2021-03-18T02:52:41Z,task1,20,100,3,5rThdkyC,interval,non-master,0.995022
2,40,60,bonds,2021-03-18T03:06:40Z,task1,10,60,3,sfqKoI60,table,non-master,0.797702
2,63,37,stocks,2021-03-18T03:05:36Z,task1,15,63,3,irBodiNR,density,non-master,0.8125009999999999
2,0,100,bonds,2021-03-18T03:07:57Z,task1,25,100,3,vY1JF5yT,barchart,non-master,0.995022
2,48,52,bonds,2021-03-18T03:16:51Z,task1,10,52,3,QA7eaZ58,interval,non-master,0.758238
2,0,100,stocks,2021-03-18T03:34:07Z,task1,20,0,3,5LdZf9d2,density,non-master,0.501722
2,10,90,bonds,2021-03-18T03:55:27Z,task1,20,90,3,bYY2jRXC,table,non-master,0.945692
2,27,73,stocks,2021-03-18T04:11:13Z,task1,20,27,3,6hYtvkUt,interval,non-master,0.6349130000000001
2,25,75,stocks,2021-03-18T04:14:07Z,task1,25,25,3,hFWAcYms,hops,non-master,0.625047
2,20,80,bonds,2021-03-18T04:20:14Z,task1,25,80,3,AzFffxWV,table,non-master,0.896362
2,8,92,bonds,2021-03-18T04:22:16Z,task1,25,92,3,CTij7KI0,density,non-master,0.955558
2,15,85,stocks,2021-03-18T04:35:48Z,task1,10,15,3,3Av6mKCU,table,non-master,0.575717
2,12,88,bonds,2021-03-18T04:38:10Z,task1,5,88,3,giqrEsxa,interval,non-master,0.935826
2,70,30,stocks,2021-03-18T04:55:56Z,task1,5,70,3,NoAbJ9SC,density,non-master,0.847032
2,3,97,stocks,2021-03-18T04:50:08Z,task1,10,3,3,YGmVXctb,hops,non-master,0.516521
2,99,1,stocks,2021-03-18T06:51:51Z,task1,15,99,3,YzzaZbQb,table,non-master,0.990089
2,80,20,stocks,2021-03-18T08:39:09Z,task1,20,80,3,1CxbYDi0,hopsdist,non-master,0.896362
2,0,100,bonds,2021-03-18T16:04:05Z,task1,25,100,3,VrORzmC3,density,non-master,0.995022
2,40,60,bonds,2021-03-18T16:06:56Z,task1,5,60,3,Ke6AO54Z,table,non-master,0.797702
2,25,75,bonds,2021-03-18T16:06:36Z,task1,10,75,3,pfuRg4QJ,barchart,non-master,0.8716969999999999
2,90,10,stocks,2021-03-18T16:09:58Z,task1,20,90,3,aR6ZAxSB,barchart,non-master,0.945692
2,25,75,stocks,2021-03-18T16:11:23Z,task1,10,25,3,FvkXyNfJ,point,non-master,0.625047
2,80,20,stocks,2021-03-18T16:13:32Z,task1,5,80,3,XWGQKCYK,table,non-master,0.896362
2,0,100,bonds,2021-03-18T16:23:17Z,task1,25,100,3,o0vmJ33w,table,non-master,0.995022
2,5,95,bonds,2021-03-18T16:22:02Z,task1,20,95,3,dn0ceftL,interval,non-master,0.9703569999999999
2,1,99,bonds,2021-03-18T16:22:25Z,task1,15,99,3,FlkpZA5D,interval,non-master,0.990089
2,100,0,stocks,2021-03-18T16:27:05Z,task1,25,100,3,BSl2bHCH,barchart,non-master,0.995022
2,100,0,stocks,2021-03-18T16:22:40Z,task1,10,100,3,diRsvrSp,point,non-master,0.995022
2,80,20,stocks,2021-03-18T16:24:04Z,task1,10,80,3,jWrAFb7o,density,non-master,0.896362
2,0,100,bonds,2021-03-18T16:28:24Z,task1,5,100,3,73pjFxSt,point,non-master,0.995022
2,0,100,bonds,2021-03-18T16:31:41Z,task1,15,100,3,nP3o6Xld,point,non-master,0.995022
2,100,0,stocks,2021-03-18T16:32:54Z,task1,15,100,3,ulloPKoy,density,non-master,0.995022
2,20,80,bonds,2021-03-18T16:44:44Z,task1,20,80,3,jmulOEyq,density,non-master,0.896362
2,0,100,bonds,2021-03-18T16:44:29Z,task1,15,100,3,L81uYnFP,point,non-master,0.995022
2,18,82,stocks,2021-03-18T16:47:15Z,task1,25,18,3,Ckqp0S6g,point,non-master,0.590516
2,90,10,stocks,2021-03-18T16:54:27Z,task1,25,90,3,Y1nt7yaG,table,non-master,0.945692
2,10,90,bonds,2021-03-18T16:58:58Z,task1,5,90,3,rk3wPfU9,hops,non-master,0.945692
2,25,75,bonds,2021-03-18T17:00:07Z,task1,15,75,3,zMH4npNY,interval,non-master,0.8716969999999999
2,3,97,stocks,2021-03-18T17:19:35Z,task1,15,3,3,RxaxieZl,table,non-master,0.516521
2,0,100,bonds,2021-03-18T17:12:42Z,task1,25,100,3,ZNgZUovw,table,non-master,0.995022
2,75,25,stocks,2021-03-18T17:14:27Z,task1,5,75,3,AxjtwqAS,hopsdist,non-master,0.8716969999999999
2,100,0,stocks,2021-03-18T17:42:22Z,task1,20,100,3,a0v0gmBS,dotplot,non-master,0.995022
2,100,0,stocks,2021-03-18T18:33:23Z,task1,25,100,3,n0Sc4wcz,dotplot,non-master,0.995022
2,70,30,stocks,2021-03-18T18:34:56Z,task1,5,70,3,L7SBxoYt,hops,non-master,0.847032
2,80,20,stocks,2021-03-18T18:38:05Z,task1,25,80,3,13ALfEli,point,non-master,0.896362
2,20,80,stocks,2021-03-18T18:41:00Z,task1,10,20,3,KJtTnWx0,dotplot,non-master,0.600382
2,10,90,bonds,2021-03-18T18:38:14Z,task1,20,90,3,Fk9KAr2Z,hopsdist,non-master,0.945692
2,35,65,bonds,2021-03-18T18:47:58Z,task1,20,65,3,HMvodXiB,interval,non-master,0.8223670000000001
2,80,20,stocks,2021-03-18T18:38:45Z,task1,5,80,3,rvf4nZOP,hops,non-master,0.896362
2,30,70,bonds,2021-03-18T18:42:31Z,task1,5,70,3,9guVNGGC,dotplot,non-master,0.847032
2,0,100,bonds,2021-03-18T18:44:28Z,task1,15,100,3,tvLQoi4G,barchart,non-master,0.995022
2,100,0,stocks,2021-03-18T18:42:09Z,task1,15,100,3,tQDYxZ81,hops,non-master,0.995022
2,10,90,bonds,2021-03-18T18:44:02Z,task1,25,90,3,ayPyXGjo,barchart,non-master,0.945692
2,15,85,bonds,2021-03-18T18:49:26Z,task1,25,85,3,yVncI91m,barchart,non-master,0.921027
2,50,50,bonds,2021-03-18T18:48:48Z,task1,5,50,3,3Vuu6iKT,dotplot,non-master,0.748372
2,80,20,stocks,2021-03-18T18:52:42Z,task1,5,80,3,UjjJWjHQ,barchart,non-master,0.896362
2,5,95,bonds,2021-03-18T18:56:15Z,task1,25,95,3,ERx33R94,point,non-master,0.9703569999999999
2,75,25,stocks,2021-03-18T18:53:32Z,task1,5,75,3,n2ToGPvU,dotplot,non-master,0.8716969999999999
2,100,0,stocks,2021-03-18T18:55:30Z,task1,15,100,3,pTQ62b0l,dotplot,non-master,0.995022
2,100,0,stocks,2021-03-18T19:06:04Z,task1,15,100,3,M2wTjbSE,point,non-master,0.995022
2,85,15,stocks,2021-03-18T19:06:33Z,task1,5,85,3,HJs83Q8g,interval,non-master,0.921027
2,0,100,bonds,2021-03-18T19:16:38Z,task1,15,100,3,8dTEvjO4,hopsdist,non-master,0.995022
2,10,90,bonds,2021-03-18T19:23:57Z,task1,5,90,3,KWDgbGm4,interval,non-master,0.945692
2,100,0,stocks,2021-03-18T19:29:21Z,task1,10,100,3,UJcVd2TG,hops,non-master,0.995022
2,70,30,stocks,2021-03-18T19:36:12Z,task1,25,70,3,ApM8otwl,hopsdist,non-master,0.847032
2,75,25,stocks,2021-03-18T19:50:16Z,task1,15,75,3,6AXFCdZ9,interval,non-master,0.8716969999999999
2,0,100,bonds,2021-03-18T19:49:38Z,task1,20,100,3,CWm8UHdR,point,non-master,0.995022
2,0,100,bonds,2021-03-18T19:50:45Z,task1,15,100,3,qEtWBV4q,dotplot,non-master,0.995022
2,16,84,stocks,2021-03-18T19:53:01Z,task1,20,16,3,990j0a1g,dotplot,non-master,0.58065
2,5,95,bonds,2021-03-18T19:51:07Z,task1,25,95,3,i1ThzWu9,barchart,non-master,0.9703569999999999
2,23,77,stocks,2021-03-18T19:54:15Z,task1,5,23,3,3HTa4C3w,dotplot,non-master,0.615181
2,19,81,stocks,2021-03-18T20:49:43Z,task1,20,19,3,f2gacKfC,point,non-master,0.595449
2,100,0,stocks,2021-03-18T21:38:50Z,task1,25,100,3,MDgpushP,hops,non-master,0.995022
2,100,0,stocks,2021-03-18T21:40:56Z,task1,10,100,3,g1VQzaaH,point,non-master,0.995022
2,80,20,stocks,2021-03-18T21:48:16Z,task1,10,80,3,I4DYQ30E,barchart,non-master,0.896362
2,100,0,stocks,2021-03-18T21:44:41Z,task1,5,100,3,7oAfixKC,density,non-master,0.995022
2,75,25,stocks,2021-03-18T21:51:48Z,task1,10,75,3,xDD5eppb,point,non-master,0.8716969999999999
2,0,100,bonds,2021-03-18T21:46:21Z,task1,25,100,3,8ObNrSLP,hops,non-master,0.995022
2,40,60,bonds,2021-03-18T21:57:28Z,task1,5,60,3,EQKY3iUK,hopsdist,non-master,0.797702
2,90,10,stocks,2021-03-18T22:13:46Z,task1,20,90,3,F9sXiaez,barchart,non-master,0.945692
2,90,10,stocks,2021-03-18T22:15:04Z,task1,15,90,3,WpvHJU0u,barchart,non-master,0.945692
2,100,0,stocks,2021-03-18T22:16:48Z,task1,25,100,3,7EoLeJB8,barchart,non-master,0.995022
2,45,55,bonds,2021-03-18T22:23:30Z,task1,25,55,3,N1Sd7DgS,barchart,non-master,0.773037
2,0,100,stocks,2021-03-18T22:35:45Z,task1,5,0,3,bvD5GSTE,hopsdist,non-master,0.501722
2,18,82,bonds,2021-03-18T22:50:46Z,task1,20,82,3,9ELOvUK7,barchart,non-master,0.906228
2,50,50,stocks,2021-03-18T22:55:47Z,task1,20,50,3,J68xlxT0,density,non-master,0.748372
2,65,35,stocks,2021-03-18T22:57:53Z,task1,15,65,3,6bPeDxK2,point,non-master,0.8223670000000001
3,70,30,stocks,2021-03-14T18:10:43Z,task1,20,70,4,bD48Dkqx,hops,master,0.847032
3,27,73,bonds,2021-03-14T18:46:27Z,task1,15,73,4,eQFXhCnI,hops,master,0.861831
3,40,60,stocks,2021-03-14T19:00:31Z,task1,10,40,4,HnGQuT00,point,master,0.6990419999999999
3,30,70,bonds,2021-03-14T18:53:14Z,task1,5,70,4,Ks0A1NpT,barchart,master,0.847032
3,90,10,bonds,2021-03-15T01:32:22Z,task1,25,10,4,M5LqR4zT,barchart,master,0.551052
3,30,70,bonds,2021-03-15T01:21:59Z,task1,20,70,4,3ndBz7Qo,table,master,0.847032
3,0,100,bonds,2021-03-15T01:23:24Z,task1,10,100,4,AWr1hgkv,hopsdist,master,0.995022
3,0,100,bonds,2021-03-15T01:28:03Z,task1,5,100,4,CdUu1H6o,interval,master,0.995022
3,12,88,bonds,2021-03-15T01:39:36Z,task1,5,88,4,zPh3til0,table,master,0.935826
3,10,90,stocks,2021-03-15T04:19:45Z,task1,15,10,4,qjKh7UVK,dotplot,master,0.551052
3,90,10,stocks,2021-03-15T04:09:12Z,task1,5,90,4,0kdSrEo1,hops,master,0.945692
3,65,35,stocks,2021-03-15T04:00:02Z,task1,10,65,4,NtGf92sF,hops,master,0.8223670000000001
3,16,84,stocks,2021-03-15T04:19:19Z,task1,20,16,4,s4Q3qpf8,density,master,0.58065
3,20,80,stocks,2021-03-15T04:19:32Z,task1,5,20,4,wcNpYsey,table,master,0.600382
3,6,94,bonds,2021-03-15T04:19:50Z,task1,10,94,4,jRfV99uU,interval,master,0.9654240000000001
3,16,84,bonds,2021-03-15T04:19:51Z,task1,15,84,4,vfzDKPXv,point,master,0.916094
3,35,65,bonds,2021-03-15T04:20:18Z,task1,15,65,4,kNKuLFG1,dotplot,master,0.8223670000000001
3,100,0,stocks,2021-03-15T04:19:31Z,task1,20,100,4,zmUvANDx,interval,master,0.995022
3,50,50,bonds,2021-03-15T04:19:12Z,task1,5,50,4,benynrvy,density,master,0.748372
3,40,60,bonds,2021-03-15T04:32:40Z,task1,15,60,4,ebn3H4dp,density,master,0.797702
3,75,25,stocks,2021-03-15T04:32:02Z,task1,5,75,4,9WnJN1l8,dotplot,master,0.8716969999999999
3,12,88,bonds,2021-03-15T04:37:54Z,task1,5,88,4,Ezv2ERqp,dotplot,master,0.935826
3,40,60,bonds,2021-03-15T05:34:12Z,task1,10,60,4,ybFQHjKq,density,master,0.797702
3,20,80,bonds,2021-03-15T06:12:29Z,task1,25,80,4,F5VIGNAk,hopsdist,master,0.896362
3,30,70,stocks,2021-03-15T23:09:12Z,task1,10,30,4,E59UVtDr,point,master,0.6497120000000001
3,0,100,bonds,2021-03-15T09:50:33Z,task1,25,100,4,v2e8aGQ4,point,master,0.995022
3,15,85,bonds,2021-03-15T10:09:00Z,task1,25,85,4,YiuoCenX,table,master,0.921027
3,90,10,stocks,2021-03-15T11:58:43Z,task1,5,90,4,ZAoHkw0a,hops,master,0.945692
3,100,0,stocks,2021-03-15T13:26:35Z,task1,20,100,4,M45OaFvP,dotplot,master,0.995022
3,100,0,stocks,2021-03-15T13:29:50Z,task1,20,100,4,iqmer3KI,point,master,0.995022
3,17,83,stocks,2021-03-15T13:50:20Z,task1,10,17,4,T7HR6iyi,density,master,0.585583
3,100,0,stocks,2021-03-15T19:58:41Z,task1,20,100,4,rcY6S9oO,dotplot,master,0.995022
3,75,25,stocks,2021-03-15T20:05:40Z,task1,20,75,4,lNOCYGhO,dotplot,master,0.8716969999999999
3,40,60,bonds,2021-03-15T20:03:13Z,task1,5,60,4,140n4mbs,hops,master,0.797702
3,0,100,bonds,2021-03-15T20:38:04Z,task1,25,100,4,f5LKgqpQ,point,master,0.995022
3,0,100,bonds,2021-03-15T22:12:58Z,task1,15,100,4,DBQIKx8Z,table,master,0.995022
3,30,70,stocks,2021-03-16T04:41:37Z,task1,25,30,4,39ZWzf76,dotplot,master,0.6497120000000001
3,40,60,stocks,2021-03-16T04:56:04Z,task1,25,40,4,AR0XBZIP,interval,master,0.6990419999999999
3,100,0,stocks,2021-03-16T14:31:12Z,task1,15,100,4,fzvUmShi,point,master,0.995022
3,20,80,bonds,2021-03-16T18:56:42Z,task1,10,80,4,ISxZ2FH5,hops,master,0.896362
3,100,0,stocks,2021-03-16T19:18:53Z,task1,5,100,4,ixnlV8AS,table,non-master,0.995022
3,5,95,bonds,2021-03-17T12:59:25Z,task1,25,95,4,kcjVVfCK,table,non-master,0.9703569999999999
3,100,0,stocks,2021-03-17T13:02:06Z,task1,5,100,4,Es5ER1YT,dotplot,non-master,0.995022
3,100,0,stocks,2021-03-17T13:06:06Z,task1,15,100,4,6ZVU5hiB,barchart,non-master,0.995022
3,10,90,bonds,2021-03-17T13:31:35Z,task1,10,90,4,xCjrtzRP,density,non-master,0.945692
3,4,96,bonds,2021-03-17T14:33:32Z,task1,20,96,4,1C6DBLUa,hops,non-master,0.97529
3,80,20,stocks,2021-03-17T13:46:37Z,task1,25,80,4,7ucyRcab,hopsdist,non-master,0.896362
3,40,60,bonds,2021-03-17T13:55:54Z,task1,25,60,4,TF24R4Vr,point,non-master,0.797702
3,75,25,stocks,2021-03-17T14:27:21Z,task1,20,75,4,JRSkVids,hopsdist,non-master,0.8716969999999999
3,95,5,stocks,2021-03-17T14:42:21Z,task1,25,95,4,EACALwsH,barchart,non-master,0.9703569999999999
3,45,55,bonds,2021-03-17T15:22:52Z,task1,10,55,4,bijkrN4x,interval,non-master,0.773037
3,100,0,stocks,2021-03-17T16:24:50Z,task1,20,100,4,UhLgT1NF,hops,non-master,0.995022
3,50,50,bonds,2021-03-17T16:28:26Z,task1,25,50,4,HYZzEL2u,dotplot,non-master,0.748372
3,100,0,stocks,2021-03-17T16:27:32Z,task1,5,100,4,VdYpbJUh,dotplot,non-master,0.995022
3,0,100,bonds,2021-03-17T16:32:52Z,task1,10,100,4,sXf1t2TC,table,non-master,0.995022
3,100,0,stocks,2021-03-17T16:44:53Z,task1,25,100,4,a3sNCAlt,point,non-master,0.995022
3,56,44,stocks,2021-03-17T16:46:03Z,task1,10,56,4,WeLeVmdO,hops,non-master,0.77797
3,5,95,bonds,2021-03-17T16:39:13Z,task1,5,95,4,651zZLZY,dotplot,non-master,0.9703569999999999
3,80,20,stocks,2021-03-17T17:08:02Z,task1,25,80,4,tPX21tz0,barchart,non-master,0.896362
3,100,0,stocks,2021-03-17T17:08:14Z,task1,20,100,4,Wx6qtrFR,density,non-master,0.995022
3,20,80,bonds,2021-03-17T17:17:02Z,task1,10,80,4,xjaSiYlq,dotplot,non-master,0.896362
3,100,0,stocks,2021-03-17T17:22:59Z,task1,15,100,4,BdNwuYY3,dotplot,non-master,0.995022
3,30,70,bonds,2021-03-17T17:28:38Z,task1,10,70,4,gkKtpet7,table,non-master,0.847032
3,90,10,stocks,2021-03-17T17:32:17Z,task1,5,90,4,GbheV3mJ,density,non-master,0.945692
3,80,20,stocks,2021-03-17T17:30:24Z,task1,5,80,4,g88DapTc,hopsdist,non-master,0.896362
3,100,0,stocks,2021-03-17T17:38:10Z,task1,5,100,4,eMUmMQGE,point,non-master,0.995022
3,100,0,stocks,2021-03-17T17:52:10Z,task1,25,100,4,B2HV6UdE,density,non-master,0.995022
3,75,25,stocks,2021-03-17T17:58:40Z,task1,20,75,4,5WKDa2Ef,table,non-master,0.8716969999999999
3,20,80,bonds,2021-03-17T17:55:28Z,task1,15,80,4,nJAP5Ncc,barchart,non-master,0.896362
3,35,65,bonds,2021-03-17T17:59:44Z,task1,5,65,4,49IVMYWn,point,non-master,0.8223670000000001
3,100,0,stocks,2021-03-17T18:01:57Z,task1,25,100,4,IsnM1aVU,hops,non-master,0.995022
3,80,20,stocks,2021-03-17T20:58:33Z,task1,15,80,4,DxOS1qMI,table,non-master,0.896362
3,100,0,stocks,2021-03-17T20:53:43Z,task1,5,100,4,FV3btokM,point,non-master,0.995022
3,68,32,stocks,2021-03-17T20:54:20Z,task1,5,68,4,LxXewOKB,dotplot,non-master,0.837166
3,60,40,stocks,2021-03-17T20:56:29Z,task1,15,60,4,oUs9Mfce,dotplot,non-master,0.797702
3,70,30,stocks,2021-03-17T21:03:16Z,task1,5,70,4,f4xt2odB,point,non-master,0.847032
3,10,90,bonds,2021-03-17T21:00:42Z,task1,5,90,4,7VJnbhrH,hopsdist,non-master,0.945692
3,8,92,bonds,2021-03-17T20:56:56Z,task1,20,92,4,RGkwBCD7,hops,non-master,0.955558
3,30,70,bonds,2021-03-17T20:59:54Z,task1,15,70,4,xIEzpaRA,interval,non-master,0.847032
3,0,100,bonds,2021-03-17T21:07:25Z,task1,20,100,4,NYIo95xY,table,non-master,0.995022
3,2,98,bonds,2021-03-17T21:09:43Z,task1,15,98,4,GkcZEM1X,table,non-master,0.9851559999999999
3,100,0,bonds,2021-03-17T21:15:20Z,task1,10,0,4,qrOdbxJw,dotplot,non-master,0.501722
3,100,0,stocks,2021-03-17T21:38:37Z,task1,10,100,4,biD53yQS,dotplot,non-master,0.995022
3,25,75,bonds,2021-03-17T21:53:43Z,task1,5,75,4,FCqfkdPd,dotplot,non-master,0.8716969999999999
3,100,0,stocks,2021-03-17T21:53:43Z,task1,25,100,4,5DZhfrMX,interval,non-master,0.995022
3,60,40,stocks,2021-03-17T21:58:18Z,task1,15,60,4,TLjfV7aD,hopsdist,non-master,0.797702
3,18,82,stocks,2021-03-17T22:17:13Z,task1,15,18,4,CiXTsREp,density,non-master,0.590516
3,70,30,stocks,2021-03-17T22:23:38Z,task1,5,70,4,IhtyQEo6,density,non-master,0.847032
3,80,20,bonds,2021-03-17T22:48:18Z,task1,10,20,4,DONO5fOK,point,non-master,0.600382
3,100,0,stocks,2021-03-18T01:02:24Z,task1,15,100,4,wk2kZpQp,barchart,non-master,0.995022
3,100,0,stocks,2021-03-18T01:03:01Z,task1,25,100,4,2rMOynRc,interval,non-master,0.995022
3,0,100,bonds,2021-03-18T01:04:31Z,task1,25,100,4,RJ0yK39m,hopsdist,non-master,0.995022
3,17,83,stocks,2021-03-18T01:18:58Z,task1,10,17,4,aLzBpinz,barchart,non-master,0.585583
3,0,100,bonds,2021-03-18T01:16:44Z,task1,25,100,4,LvaztNSx,interval,non-master,0.995022
3,90,10,stocks,2021-03-18T01:12:46Z,task1,15,90,4,Rxuytkvq,barchart,non-master,0.945692
3,90,10,stocks,2021-03-18T01:16:46Z,task1,25,90,4,yTxbkwCa,interval,non-master,0.945692
3,0,100,bonds,2021-03-18T01:17:58Z,task1,20,100,4,3a63mASS,hopsdist,non-master,0.995022
3,15,85,bonds,2021-03-18T01:19:17Z,task1,5,85,4,hnADzc3k,hopsdist,non-master,0.921027
3,100,0,stocks,2021-03-18T01:21:01Z,task1,5,100,4,mxVQAeko,barchart,non-master,0.995022
3,17,83,bonds,2021-03-18T01:23:39Z,task1,25,83,4,azCvgawo,interval,non-master,0.911161
3,80,20,stocks,2021-03-18T01:37:07Z,task1,10,80,4,sAmbOGvp,interval,non-master,0.896362
3,10,90,bonds,2021-03-18T01:24:52Z,task1,20,90,4,jjVRkJbo,hopsdist,non-master,0.945692
3,30,70,bonds,2021-03-18T01:38:55Z,task1,5,70,4,JSjHZMdQ,barchart,non-master,0.847032
3,0,100,bonds,2021-03-18T01:42:19Z,task1,20,100,4,zjbadj2T,interval,non-master,0.995022
3,75,25,stocks,2021-03-18T01:50:03Z,task1,5,75,4,n6Fb15Be,interval,non-master,0.8716969999999999
3,0,100,bonds,2021-03-18T01:53:22Z,task1,20,100,4,LiUSBIbs,hopsdist,non-master,0.995022
3,45,55,stocks,2021-03-18T02:03:58Z,task1,25,45,4,bfKHFfR8,hopsdist,non-master,0.723707
3,5,95,bonds,2021-03-18T02:10:15Z,task1,15,95,4,qw7Y3WE6,hopsdist,non-master,0.9703569999999999
3,75,25,stocks,2021-03-18T02:54:41Z,task1,5,75,4,X4DUFLzy,barchart,non-master,0.8716969999999999
3,0,100,bonds,2021-03-18T02:53:09Z,task1,25,100,4,ERf7L7VX,hopsdist,non-master,0.995022
3,0,100,bonds,2021-03-18T02:52:50Z,task1,10,100,4,5rThdkyC,interval,non-master,0.995022
3,30,70,bonds,2021-03-18T03:06:48Z,task1,5,70,4,sfqKoI60,table,non-master,0.847032
3,73,27,stocks,2021-03-18T03:05:48Z,task1,5,73,4,irBodiNR,density,non-master,0.861831
3,100,0,stocks,2021-03-18T03:08:11Z,task1,20,100,4,vY1JF5yT,barchart,non-master,0.995022
3,39,61,bonds,2021-03-18T03:16:58Z,task1,15,61,4,QA7eaZ58,interval,non-master,0.802635
3,0,100,bonds,2021-03-18T03:34:23Z,task1,15,100,4,5LdZf9d2,density,non-master,0.995022
3,10,90,bonds,2021-03-18T03:55:38Z,task1,25,90,4,bYY2jRXC,table,non-master,0.945692
3,27,73,stocks,2021-03-18T04:11:16Z,task1,15,27,4,6hYtvkUt,interval,non-master,0.6349130000000001
3,29,71,stocks,2021-03-18T04:14:15Z,task1,5,29,4,hFWAcYms,hops,non-master,0.644779
3,80,20,stocks,2021-03-18T04:20:25Z,task1,5,80,4,AzFffxWV,table,non-master,0.896362
3,8,92,bonds,2021-03-18T04:22:18Z,task1,15,92,4,CTij7KI0,density,non-master,0.955558
3,20,80,stocks,2021-03-18T04:35:55Z,task1,20,20,4,3Av6mKCU,table,non-master,0.600382
3,19,81,stocks,2021-03-18T04:38:17Z,task1,20,19,4,giqrEsxa,interval,non-master,0.595449
3,5,95,bonds,2021-03-18T04:56:16Z,task1,20,95,4,NoAbJ9SC,density,non-master,0.9703569999999999
3,4,96,bonds,2021-03-18T04:50:12Z,task1,5,96,4,YGmVXctb,hops,non-master,0.97529
3,90,10,stocks,2021-03-18T06:52:03Z,task1,20,90,4,YzzaZbQb,table,non-master,0.945692
3,15,85,bonds,2021-03-18T08:39:21Z,task1,25,85,4,1CxbYDi0,hopsdist,non-master,0.921027
3,80,20,stocks,2021-03-18T16:04:16Z,task1,5,80,4,VrORzmC3,density,non-master,0.896362
3,50,50,bonds,2021-03-18T16:07:10Z,task1,20,50,4,Ke6AO54Z,table,non-master,0.748372
3,0,100,bonds,2021-03-18T16:06:46Z,task1,15,100,4,pfuRg4QJ,barchart,non-master,0.995022
3,25,75,bonds,2021-03-18T16:10:21Z,task1,15,75,4,aR6ZAxSB,barchart,non-master,0.8716969999999999
3,85,15,stocks,2021-03-18T16:12:14Z,task1,5,85,4,FvkXyNfJ,point,non-master,0.921027
3,100,0,stocks,2021-03-18T16:13:38Z,task1,15,100,4,XWGQKCYK,table,non-master,0.995022
3,90,10,stocks,2021-03-18T16:23:31Z,task1,5,90,4,o0vmJ33w,table,non-master,0.945692
3,80,20,stocks,2021-03-18T16:22:11Z,task1,5,80,4,dn0ceftL,interval,non-master,0.896362
3,99,1,stocks,2021-03-18T16:22:40Z,task1,20,99,4,FlkpZA5D,interval,non-master,0.990089
3,60,40,stocks,2021-03-18T16:27:18Z,task1,10,60,4,BSl2bHCH,barchart,non-master,0.797702
3,0,100,bonds,2021-03-18T16:22:46Z,task1,15,100,4,diRsvrSp,point,non-master,0.995022
3,5,95,bonds,2021-03-18T16:24:11Z,task1,5,95,4,jWrAFb7o,density,non-master,0.9703569999999999
3,100,0,stocks,2021-03-18T16:28:31Z,task1,25,100,4,73pjFxSt,point,non-master,0.995022
3,100,0,stocks,2021-03-18T16:31:49Z,task1,20,100,4,nP3o6Xld,point,non-master,0.995022
3,0,100,bonds,2021-03-18T16:33:04Z,task1,20,100,4,ulloPKoy,density,non-master,0.995022
3,70,30,stocks,2021-03-18T16:44:53Z,task1,5,70,4,jmulOEyq,density,non-master,0.847032
3,100,0,stocks,2021-03-18T16:44:42Z,task1,20,100,4,L81uYnFP,point,non-master,0.995022
3,8,92,bonds,2021-03-18T16:47:23Z,task1,10,92,4,Ckqp0S6g,point,non-master,0.955558
3,5,95,bonds,2021-03-18T16:54:50Z,task1,5,95,4,Y1nt7yaG,table,non-master,0.9703569999999999
3,60,40,bonds,2021-03-18T16:59:11Z,task1,15,40,4,rk3wPfU9,hops,non-master,0.6990419999999999
3,40,60,stocks,2021-03-18T17:00:19Z,task1,10,40,4,zMH4npNY,interval,non-master,0.6990419999999999
3,3,97,stocks,2021-03-18T17:20:01Z,task1,25,3,4,RxaxieZl,table,non-master,0.516521
3,100,0,stocks,2021-03-18T17:12:56Z,task1,15,100,4,ZNgZUovw,table,non-master,0.995022
3,35,65,bonds,2021-03-18T17:14:33Z,task1,25,65,4,AxjtwqAS,hopsdist,non-master,0.8223670000000001
3,0,100,bonds,2021-03-18T17:42:28Z,task1,15,100,4,a0v0gmBS,dotplot,non-master,0.995022
3,100,0,stocks,2021-03-18T18:33:30Z,task1,15,100,4,n0Sc4wcz,dotplot,non-master,0.995022
3,80,20,stocks,2021-03-18T18:35:02Z,task1,15,80,4,L7SBxoYt,hops,non-master,0.896362
3,30,70,bonds,2021-03-18T18:38:23Z,task1,5,70,4,13ALfEli,point,non-master,0.847032
3,50,50,bonds,2021-03-18T18:41:12Z,task1,5,50,4,KJtTnWx0,dotplot,non-master,0.748372
3,15,85,bonds,2021-03-18T18:38:22Z,task1,10,85,4,Fk9KAr2Z,hopsdist,non-master,0.921027
3,40,60,stocks,2021-03-18T18:48:23Z,task1,5,40,4,HMvodXiB,interval,non-master,0.6990419999999999
3,0,100,bonds,2021-03-18T18:38:54Z,task1,15,100,4,rvf4nZOP,hops,non-master,0.995022
3,10,90,bonds,2021-03-18T18:42:44Z,task1,10,90,4,9guVNGGC,dotplot,non-master,0.945692
3,10,90,bonds,2021-03-18T18:44:43Z,task1,10,90,4,tvLQoi4G,barchart,non-master,0.945692
3,0,100,bonds,2021-03-18T18:42:30Z,task1,20,100,4,tQDYxZ81,hops,non-master,0.995022
3,10,90,stocks,2021-03-18T18:44:18Z,task1,5,10,4,ayPyXGjo,barchart,non-master,0.551052
