trial,allocationLeft,allocationRight,left,time,task,evalPeriod,stockAllocation,n_trial,usertoken,treatment
0,70,30,stocks,2021-03-15T01:27:32Z,task2,1,70,8,3ndBz7Qo,table
0,0,100,bonds,2021-03-15T01:25:37Z,task2,1,100,8,AWr1hgkv,hopsdist
0,0,100,bonds,2021-03-15T01:30:44Z,task2,30,100,8,CdUu1H6o,interval
0,9,91,bonds,2021-03-15T01:44:13Z,task2,1,91,8,zPh3til0,table
0,4,96,bonds,2021-03-15T04:23:27Z,task2,30,96,8,qjKh7UVK,dotplot
0,20,80,stocks,2021-03-15T04:15:06Z,task2,30,20,8,0kdSrEo1,hops
0,20,80,bonds,2021-03-15T04:02:06Z,task2,30,80,8,NtGf92sF,hops
0,30,70,stocks,2021-03-15T04:23:48Z,task2,30,30,8,s4Q3qpf8,density
0,3,97,bonds,2021-03-15T04:24:29Z,task2,30,97,8,wcNpYsey,table
0,25,75,bonds,2021-03-15T04:24:30Z,task2,30,75,8,jRfV99uU,interval
0,9,91,bonds,2021-03-15T04:34:38Z,task2,1,91,8,vfzDKPXv,point
0,15,85,stocks,2021-03-15T04:23:55Z,task2,30,15,8,kNKuLFG1,dotplot
0,25,75,bonds,2021-03-15T04:21:29Z,task2,30,75,8,zmUvANDx,interval
0,50,50,stocks,2021-03-15T04:23:37Z,task2,30,50,8,benynrvy,density
0,30,70,stocks,2021-03-15T04:37:08Z,task2,30,30,8,ebn3H4dp,density
0,50,50,stocks,2021-03-15T04:35:55Z,task2,1,50,8,9WnJN1l8,dotplot
0,12,88,stocks,2021-03-15T04:40:14Z,task2,30,12,8,Ezv2ERqp,dotplot
0,40,60,stocks,2021-03-15T05:36:51Z,task2,30,40,8,ybFQHjKq,density
0,80,20,stocks,2021-03-15T06:15:55Z,task2,30,80,8,F5VIGNAk,hopsdist
0,30,70,bonds,2021-03-15T23:10:52Z,task2,30,70,8,E59UVtDr,point
0,0,100,bonds,2021-03-15T09:53:38Z,task2,30,100,8,v2e8aGQ4,point
0,15,85,bonds,2021-03-15T10:11:06Z,task2,30,85,8,YiuoCenX,table
0,0,100,bonds,2021-03-15T12:01:20Z,task2,30,100,8,ZAoHkw0a,hops
0,95,5,bonds,2021-03-15T13:28:43Z,task2,1,5,8,M45OaFvP,dotplot
0,100,0,stocks,2021-03-15T13:35:39Z,task2,30,100,8,iqmer3KI,point
0,10,90,stocks,2021-03-15T13:53:30Z,task2,30,10,8,T7HR6iyi,density
0,25,75,bonds,2021-03-15T20:00:48Z,task2,1,75,8,rcY6S9oO,dotplot
0,50,50,bonds,2021-03-15T20:07:31Z,task2,30,50,8,lNOCYGhO,dotplot
0,40,60,stocks,2021-03-15T20:04:14Z,task2,30,40,8,140n4mbs,hops
0,0,100,stocks,2021-03-15T20:42:09Z,task2,1,0,8,f5LKgqpQ,point
0,25,75,bonds,2021-03-15T22:14:24Z,task2,30,75,8,DBQIKx8Z,table
0,60,40,stocks,2021-03-16T04:42:37Z,task2,30,60,8,39ZWzf76,dotplot
0,35,65,stocks,2021-03-16T04:59:13Z,task2,30,35,8,AR0XBZIP,interval
0,0,100,bonds,2021-03-16T14:33:05Z,task2,30,100,8,fzvUmShi,point
0,60,40,stocks,2021-03-16T18:58:41Z,task2,30,60,8,ISxZ2FH5,hops
0,80,20,stocks,2021-03-16T19:20:09Z,task2,30,80,8,ixnlV8AS,table
0,80,20,bonds,2021-03-17T13:07:03Z,task2,1,20,8,kcjVVfCK,table
0,30,70,bonds,2021-03-17T13:03:53Z,task2,30,70,8,Es5ER1YT,dotplot
0,70,30,stocks,2021-03-17T13:07:07Z,task2,1,70,8,6ZVU5hiB,barchart
0,8,92,bonds,2021-03-17T13:33:53Z,task2,1,92,8,xCjrtzRP,density
0,18,82,stocks,2021-03-17T14:35:14Z,task2,1,18,8,1C6DBLUa,hops
0,50,50,bonds,2021-03-17T13:50:24Z,task2,30,50,8,7ucyRcab,hopsdist
0,10,90,bonds,2021-03-17T14:01:44Z,task2,1,90,8,TF24R4Vr,point
0,85,15,stocks,2021-03-17T14:31:48Z,task2,30,85,8,JRSkVids,hopsdist
0,60,40,stocks,2021-03-17T14:43:30Z,task2,1,60,8,EACALwsH,barchart
0,75,25,stocks,2021-03-17T15:25:19Z,task2,30,75,8,bijkrN4x,interval
0,80,20,bonds,2021-03-17T16:31:42Z,task2,1,20,8,yesT399G,density
0,60,40,stocks,2021-03-17T16:27:17Z,task2,1,60,8,UhLgT1NF,hops
0,20,80,stocks,2021-03-17T16:35:07Z,task2,1,20,8,HYZzEL2u,dotplot
0,0,100,bonds,2021-03-17T16:30:03Z,task2,1,100,8,VdYpbJUh,dotplot
0,100,0,stocks,2021-03-17T16:35:59Z,task2,30,100,8,sXf1t2TC,table
0,0,100,bonds,2021-03-17T16:46:13Z,task2,30,100,8,a3sNCAlt,point
0,55,45,stocks,2021-03-17T16:54:45Z,task2,1,55,8,WeLeVmdO,hops
0,10,90,bonds,2021-03-17T16:43:08Z,task2,30,90,8,651zZLZY,dotplot
0,40,60,stocks,2021-03-17T17:09:44Z,task2,1,40,8,tPX21tz0,barchart
0,0,100,bonds,2021-03-17T17:09:42Z,task2,30,100,8,Wx6qtrFR,density
0,65,35,bonds,2021-03-17T17:18:46Z,task2,30,35,8,xjaSiYlq,dotplot
0,100,0,bonds,2021-03-17T17:25:50Z,task2,1,0,8,BdNwuYY3,dotplot
0,100,0,stocks,2021-03-17T17:35:58Z,task2,30,100,8,gkKtpet7,table
0,10,90,stocks,2021-03-17T17:39:00Z,task2,30,10,8,GbheV3mJ,density
0,80,20,stocks,2021-03-17T17:31:42Z,task2,30,80,8,g88DapTc,hopsdist
0,55,45,bonds,2021-03-17T17:40:43Z,task2,1,45,8,eMUmMQGE,point
0,90,10,stocks,2021-03-17T17:55:29Z,task2,30,90,8,B2HV6UdE,density
0,75,25,bonds,2021-03-17T18:00:55Z,task2,1,25,8,5WKDa2Ef,table
0,25,75,stocks,2021-03-17T18:02:06Z,task2,1,25,8,nJAP5Ncc,barchart
0,0,100,stocks,2021-03-17T18:04:10Z,task2,1,0,8,49IVMYWn,point
0,0,100,stocks,2021-03-17T18:05:07Z,task2,1,0,8,IsnM1aVU,hops
0,55,45,bonds,2021-03-17T21:00:42Z,task2,30,45,8,DxOS1qMI,table
0,100,0,stocks,2021-03-17T20:56:15Z,task2,1,100,8,FV3btokM,point
0,45,55,bonds,2021-03-17T20:56:15Z,task2,1,55,8,LxXewOKB,dotplot
0,0,100,stocks,2021-03-17T20:59:35Z,task2,30,0,8,oUs9Mfce,dotplot
0,65,35,stocks,2021-03-17T21:14:21Z,task2,30,65,8,f4xt2odB,point
0,60,40,stocks,2021-03-17T21:06:09Z,task2,1,60,8,7VJnbhrH,hopsdist
0,58,42,bonds,2021-03-17T21:01:14Z,task2,30,42,8,RGkwBCD7,hops
0,40,60,stocks,2021-03-17T21:02:41Z,task2,30,40,8,xIEzpaRA,interval
0,100,0,stocks,2021-03-17T21:09:27Z,task2,30,100,8,NYIo95xY,table
0,40,60,bonds,2021-03-17T21:12:01Z,task2,1,60,8,GkcZEM1X,table
0,0,100,stocks,2021-03-17T21:19:59Z,task2,1,0,8,qrOdbxJw,dotplot
0,0,100,stocks,2021-03-17T21:45:02Z,task2,1,0,8,biD53yQS,dotplot
0,75,25,stocks,2021-03-17T21:55:56Z,task2,30,75,8,FCqfkdPd,dotplot
0,65,35,stocks,2021-03-17T21:56:23Z,task2,1,65,8,5DZhfrMX,interval
0,20,80,bonds,2021-03-17T22:01:25Z,task2,30,80,8,TLjfV7aD,hopsdist
0,30,70,bonds,2021-03-17T22:19:33Z,task2,1,70,8,CiXTsREp,density
0,60,40,bonds,2021-03-17T22:26:12Z,task2,30,40,8,IhtyQEo6,density
0,70,30,stocks,2021-03-17T22:51:23Z,task2,30,70,8,DONO5fOK,point
0,80,20,stocks,2021-03-18T01:04:52Z,task2,30,80,8,wk2kZpQp,barchart
0,100,0,bonds,2021-03-18T01:05:48Z,task2,1,0,8,2rMOynRc,interval
0,0,100,bonds,2021-03-18T01:07:31Z,task2,30,100,8,RJ0yK39m,hopsdist
0,46,54,stocks,2021-03-18T01:20:53Z,task2,1,46,8,aLzBpinz,barchart
0,100,0,stocks,2021-03-18T01:19:37Z,task2,30,100,8,LvaztNSx,interval
0,40,60,stocks,2021-03-18T01:14:20Z,task2,1,40,8,Rxuytkvq,barchart
0,70,30,stocks,2021-03-18T01:19:50Z,task2,1,70,8,yTxbkwCa,interval
0,10,90,stocks,2021-03-18T01:21:59Z,task2,30,10,8,3a63mASS,hopsdist
0,15,85,stocks,2021-03-18T01:21:40Z,task2,1,15,8,hnADzc3k,hopsdist
0,100,0,stocks,2021-03-18T01:22:25Z,task2,30,100,8,mxVQAeko,barchart
0,78,22,stocks,2021-03-18T01:31:13Z,task2,1,78,8,azCvgawo,interval
0,75,25,bonds,2021-03-18T01:45:44Z,task2,1,25,8,sAmbOGvp,interval
0,20,80,bonds,2021-03-18T01:26:24Z,task2,1,80,8,jjVRkJbo,hopsdist
0,10,90,bonds,2021-03-18T01:42:52Z,task2,30,90,8,JSjHZMdQ,barchart
0,0,100,bonds,2021-03-18T01:45:07Z,task2,30,100,8,zjbadj2T,interval
0,75,25,stocks,2021-03-18T01:52:11Z,task2,30,75,8,n6Fb15Be,interval
0,10,90,bonds,2021-03-18T01:58:45Z,task2,30,90,8,LiUSBIbs,hopsdist
0,60,40,bonds,2021-03-18T02:13:57Z,task2,1,40,8,bfKHFfR8,hopsdist
0,78,22,bonds,2021-03-18T02:12:49Z,task2,30,22,8,qw7Y3WE6,hopsdist
0,50,50,stocks,2021-03-18T02:59:20Z,task2,1,50,8,X4DUFLzy,barchart
0,100,0,bonds,2021-03-18T02:54:45Z,task2,1,0,8,ERf7L7VX,hopsdist
0,90,10,stocks,2021-03-18T02:55:27Z,task2,1,90,8,5rThdkyC,interval
0,80,20,stocks,2021-03-18T03:16:33Z,task2,30,80,8,sfqKoI60,table
0,50,50,stocks,2021-03-18T03:23:10Z,task2,30,50,8,irBodiNR,density
0,0,100,bonds,2021-03-18T03:10:53Z,task2,30,100,8,vY1JF5yT,barchart
0,48,52,stocks,2021-03-18T03:19:28Z,task2,30,48,8,QA7eaZ58,interval
0,0,100,bonds,2021-03-18T03:38:19Z,task2,30,100,8,5LdZf9d2,density
0,10,90,bonds,2021-03-18T03:58:33Z,task2,30,90,8,bYY2jRXC,table
0,15,85,stocks,2021-03-18T04:16:16Z,task2,30,15,8,6hYtvkUt,interval
0,19,81,stocks,2021-03-18T04:15:46Z,task2,1,19,8,hFWAcYms,hops
0,60,40,stocks,2021-03-18T04:25:51Z,task2,30,60,8,AzFffxWV,table
0,6,94,bonds,2021-03-18T04:25:43Z,task2,1,94,8,CTij7KI0,density
0,43,57,stocks,2021-03-18T04:39:29Z,task2,30,43,8,3Av6mKCU,table
0,8,92,bonds,2021-03-18T04:41:37Z,task2,1,92,8,giqrEsxa,interval
0,70,30,stocks,2021-03-18T05:04:30Z,task2,30,70,8,NoAbJ9SC,density
0,4,96,stocks,2021-03-18T04:53:55Z,task2,30,4,8,YGmVXctb,hops
0,95,5,stocks,2021-03-18T06:57:31Z,task2,30,95,8,YzzaZbQb,table
0,20,80,bonds,2021-03-18T08:44:07Z,task2,1,80,8,1CxbYDi0,hopsdist
0,0,100,bonds,2021-03-18T16:06:49Z,task2,1,100,8,VrORzmC3,density
0,25,75,stocks,2021-03-18T16:13:20Z,task2,1,25,8,Ke6AO54Z,table
0,61,39,bonds,2021-03-18T16:08:51Z,task2,1,39,8,pfuRg4QJ,barchart
0,25,75,stocks,2021-03-18T16:12:43Z,task2,1,25,8,aR6ZAxSB,barchart
0,100,0,stocks,2021-03-18T16:18:18Z,task2,30,100,8,FvkXyNfJ,point
0,50,50,bonds,2021-03-18T16:16:09Z,task2,1,50,8,XWGQKCYK,table
0,35,65,stocks,2021-03-18T16:28:42Z,task2,1,35,8,o0vmJ33w,table
0,75,25,stocks,2021-03-18T16:23:53Z,task2,30,75,8,dn0ceftL,interval
0,70,30,stocks,2021-03-18T16:26:06Z,task2,1,70,8,FlkpZA5D,interval
0,0,100,bonds,2021-03-18T16:28:54Z,task2,30,100,8,BSl2bHCH,barchart
0,0,100,bonds,2021-03-18T16:24:19Z,task2,1,100,8,diRsvrSp,point
0,30,70,bonds,2021-03-18T16:25:49Z,task2,30,70,8,jWrAFb7o,density
0,0,100,bonds,2021-03-18T16:30:34Z,task2,1,100,8,73pjFxSt,point
0,60,40,stocks,2021-03-18T16:34:42Z,task2,30,60,8,nP3o6Xld,point
0,60,40,bonds,2021-03-18T16:34:15Z,task2,30,40,8,ulloPKoy,density
0,30,70,bonds,2021-03-18T16:46:54Z,task2,30,70,8,jmulOEyq,density
0,0,100,bonds,2021-03-18T16:46:38Z,task2,30,100,8,L81uYnFP,point
0,12,88,stocks,2021-03-18T16:49:40Z,task2,1,12,8,Ckqp0S6g,point
0,80,20,stocks,2021-03-18T17:00:45Z,task2,1,80,8,Y1nt7yaG,table
0,20,80,stocks,2021-03-18T17:01:19Z,task2,1,20,8,rk3wPfU9,hops
0,25,75,stocks,2021-03-18T17:02:23Z,task2,30,25,8,zMH4npNY,interval
0,4,96,bonds,2021-03-18T17:24:16Z,task2,30,96,8,RxaxieZl,table
0,10,90,bonds,2021-03-18T17:15:08Z,task2,1,90,8,ZNgZUovw,table
0,40,60,stocks,2021-03-18T17:17:28Z,task2,1,40,8,AxjtwqAS,hopsdist
0,100,0,stocks,2021-03-18T17:44:26Z,task2,30,100,8,a0v0gmBS,dotplot
0,100,0,bonds,2021-03-18T18:34:51Z,task2,1,0,8,n0Sc4wcz,dotplot
0,40,60,bonds,2021-03-18T18:36:53Z,task2,30,60,8,L7SBxoYt,hops
0,60,40,stocks,2021-03-18T18:42:25Z,task2,1,60,8,13ALfEli,point
0,25,75,stocks,2021-03-18T18:43:00Z,task2,30,25,8,KJtTnWx0,dotplot
0,20,80,stocks,2021-03-18T18:40:20Z,task2,1,20,8,Fk9KAr2Z,hopsdist
0,20,80,bonds,2021-03-18T18:51:21Z,task2,30,80,8,HMvodXiB,interval
0,0,100,stocks,2021-03-18T18:41:54Z,task2,1,0,8,rvf4nZOP,hops
0,80,20,stocks,2021-03-18T18:46:34Z,task2,1,80,8,9guVNGGC,dotplot
0,75,25,stocks,2021-03-18T18:47:01Z,task2,1,75,8,tvLQoi4G,barchart
0,100,0,stocks,2021-03-18T18:46:00Z,task2,30,100,8,tQDYxZ81,hops
0,100,0,bonds,2021-03-18T18:48:12Z,task2,1,0,8,ayPyXGjo,barchart
0,20,80,bonds,2021-03-18T18:51:32Z,task2,1,80,8,yVncI91m,barchart
0,50,50,stocks,2021-03-18T18:51:57Z,task2,1,50,8,3Vuu6iKT,dotplot
0,60,40,stocks,2021-03-18T18:56:39Z,task2,30,60,8,UjjJWjHQ,barchart
0,60,40,bonds,2021-03-18T18:59:35Z,task2,1,40,8,ERx33R94,point
0,60,40,stocks,2021-03-18T18:55:45Z,task2,1,60,8,n2ToGPvU,dotplot
0,100,0,stocks,2021-03-18T18:57:06Z,task2,30,100,8,pTQ62b0l,dotplot
0,0,100,bonds,2021-03-18T19:08:20Z,task2,1,100,8,M2wTjbSE,point
0,40,60,stocks,2021-03-18T19:08:15Z,task2,1,40,8,HJs83Q8g,interval
0,60,40,stocks,2021-03-18T19:19:53Z,task2,1,60,8,8dTEvjO4,hopsdist
0,0,100,bonds,2021-03-18T19:27:32Z,task2,30,100,8,KWDgbGm4,interval
0,100,0,stocks,2021-03-18T19:30:32Z,task2,1,100,8,UJcVd2TG,hops
0,90,10,stocks,2021-03-18T19:40:15Z,task2,30,90,8,ApM8otwl,hopsdist
0,40,60,bonds,2021-03-18T19:54:44Z,task2,1,60,8,6AXFCdZ9,interval
0,0,100,bonds,2021-03-18T19:52:04Z,task2,1,100,8,CWm8UHdR,point
0,50,50,stocks,2021-03-18T19:53:30Z,task2,1,50,8,qEtWBV4q,dotplot
0,2,98,bonds,2021-03-18T19:58:19Z,task2,1,98,8,990j0a1g,dotplot
0,50,50,stocks,2021-03-18T19:59:44Z,task2,1,50,8,i1ThzWu9,barchart
0,10,90,stocks,2021-03-18T19:56:10Z,task2,30,10,8,3HTa4C3w,dotplot
0,10,90,stocks,2021-03-18T20:50:32Z,task2,30,10,8,f2gacKfC,point
0,50,50,stocks,2021-03-18T21:41:29Z,task2,1,50,8,MDgpushP,hops
0,75,25,stocks,2021-03-18T21:43:37Z,task2,30,75,8,g1VQzaaH,point
0,40,60,stocks,2021-03-18T21:54:15Z,task2,1,40,8,I4DYQ30E,barchart
0,0,100,bonds,2021-03-18T21:48:04Z,task2,30,100,8,7oAfixKC,density
0,80,20,stocks,2021-03-18T21:53:43Z,task2,30,80,8,xDD5eppb,point
0,25,75,bonds,2021-03-18T21:47:59Z,task2,30,75,8,8ObNrSLP,hops
0,60,40,bonds,2021-03-18T22:01:32Z,task2,1,40,8,EQKY3iUK,hopsdist
0,0,100,bonds,2021-03-18T22:15:20Z,task2,30,100,8,F9sXiaez,barchart
0,25,75,bonds,2021-03-18T22:17:06Z,task2,30,75,8,WpvHJU0u,barchart
0,100,0,stocks,2021-03-18T22:18:04Z,task2,1,100,8,7EoLeJB8,barchart
0,31,69,bonds,2021-03-18T22:25:45Z,task2,30,69,8,N1Sd7DgS,barchart
0,0,100,stocks,2021-03-18T22:38:57Z,task2,1,0,8,bvD5GSTE,hopsdist
0,34,66,bonds,2021-03-18T22:55:05Z,task2,30,66,8,9ELOvUK7,barchart
0,70,30,stocks,2021-03-18T22:58:33Z,task2,1,70,8,J68xlxT0,density
0,70,30,bonds,2021-03-18T22:59:45Z,task2,1,30,8,6bPeDxK2,point
1,30,70,bonds,2021-03-14T18:12:24Z,task2,30,70,9,bD48Dkqx,hops
1,10,90,stocks,2021-03-14T18:50:54Z,task2,1,10,9,eQFXhCnI,hops
1,70,30,stocks,2021-03-14T19:05:34Z,task2,30,70,9,HnGQuT00,point
1,20,80,bonds,2021-03-14T18:54:23Z,task2,30,80,9,Ks0A1NpT,barchart
1,10,90,bonds,2021-03-15T01:35:29Z,task2,1,90,9,M5LqR4zT,barchart
1,50,50,bonds,2021-03-15T01:27:43Z,task2,30,50,9,3ndBz7Qo,table
1,0,100,bonds,2021-03-15T01:25:47Z,task2,30,100,9,AWr1hgkv,hopsdist
1,50,50,stocks,2021-03-15T01:30:57Z,task2,1,50,9,CdUu1H6o,interval
1,9,91,stocks,2021-03-15T01:44:35Z,task2,30,9,9,zPh3til0,table
1,99,1,bonds,2021-03-15T04:23:41Z,task2,1,1,9,qjKh7UVK,dotplot
1,85,15,bonds,2021-03-15T04:15:40Z,task2,1,15,9,0kdSrEo1,hops
1,5,95,stocks,2021-03-15T04:02:16Z,task2,1,5,9,NtGf92sF,hops
1,20,80,stocks,2021-03-15T04:23:52Z,task2,1,20,9,s4Q3qpf8,density
1,4,96,stocks,2021-03-15T04:24:35Z,task2,1,4,9,wcNpYsey,table
1,30,70,stocks,2021-03-15T04:24:35Z,task2,1,30,9,jRfV99uU,interval
1,7,93,stocks,2021-03-15T04:34:43Z,task2,30,7,9,vfzDKPXv,point
1,20,80,bonds,2021-03-15T04:24:00Z,task2,1,80,9,kNKuLFG1,dotplot
1,0,100,stocks,2021-03-15T04:21:38Z,task2,1,0,9,zmUvANDx,interval
1,70,30,stocks,2021-03-15T04:23:42Z,task2,1,70,9,benynrvy,density
1,40,60,bonds,2021-03-15T04:37:26Z,task2,1,60,9,ebn3H4dp,density
1,10,90,bonds,2021-03-15T04:36:08Z,task2,30,90,9,9WnJN1l8,dotplot
1,14,86,bonds,2021-03-15T04:40:21Z,task2,1,86,9,Ezv2ERqp,dotplot
1,50,50,stocks,2021-03-15T05:36:57Z,task2,1,50,9,ybFQHjKq,density
1,60,40,stocks,2021-03-15T06:16:10Z,task2,1,60,9,F5VIGNAk,hopsdist
1,25,75,bonds,2021-03-15T23:11:08Z,task2,1,75,9,E59UVtDr,point
1,70,30,bonds,2021-03-15T09:53:56Z,task2,1,30,9,v2e8aGQ4,point
1,95,5,stocks,2021-03-15T10:11:19Z,task2,1,95,9,YiuoCenX,table
1,10,90,bonds,2021-03-15T12:01:33Z,task2,1,90,9,ZAoHkw0a,hops
1,90,10,stocks,2021-03-15T13:28:55Z,task2,30,90,9,M45OaFvP,dotplot
1,100,0,stocks,2021-03-15T13:35:45Z,task2,1,100,9,iqmer3KI,point
1,90,10,stocks,2021-03-15T13:53:46Z,task2,1,90,9,T7HR6iyi,density
1,0,100,bonds,2021-03-15T20:01:00Z,task2,30,100,9,rcY6S9oO,dotplot
1,70,30,stocks,2021-03-15T20:07:47Z,task2,1,70,9,lNOCYGhO,dotplot
1,50,50,bonds,2021-03-15T20:04:20Z,task2,1,50,9,140n4mbs,hops
1,100,0,stocks,2021-03-15T20:42:38Z,task2,30,100,9,f5LKgqpQ,point
1,50,50,stocks,2021-03-15T22:14:38Z,task2,1,50,9,DBQIKx8Z,table
1,20,80,stocks,2021-03-16T04:42:43Z,task2,1,20,9,39ZWzf76,dotplot
1,15,85,stocks,2021-03-16T04:59:21Z,task2,1,15,9,AR0XBZIP,interval
1,100,0,stocks,2021-03-16T14:33:13Z,task2,1,100,9,fzvUmShi,point
1,30,70,stocks,2021-03-16T18:58:55Z,task2,1,30,9,ISxZ2FH5,hops
1,100,0,stocks,2021-03-16T19:20:21Z,task2,1,100,9,ixnlV8AS,table
1,60,40,stocks,2021-03-17T13:07:36Z,task2,30,60,9,kcjVVfCK,table
1,50,50,stocks,2021-03-17T13:04:05Z,task2,1,50,9,Es5ER1YT,dotplot
1,100,0,stocks,2021-03-17T13:07:12Z,task2,30,100,9,6ZVU5hiB,barchart
1,13,87,stocks,2021-03-17T13:34:08Z,task2,30,13,9,xCjrtzRP,density
1,15,85,bonds,2021-03-17T14:35:36Z,task2,30,85,9,1C6DBLUa,hops
1,40,60,bonds,2021-03-17T13:50:40Z,task2,1,60,9,7ucyRcab,hopsdist
1,30,70,bonds,2021-03-17T14:01:55Z,task2,30,70,9,TF24R4Vr,point
1,85,15,stocks,2021-03-17T14:32:00Z,task2,1,85,9,JRSkVids,hopsdist
1,25,75,bonds,2021-03-17T14:43:38Z,task2,30,75,9,EACALwsH,barchart
1,90,10,bonds,2021-03-17T15:25:32Z,task2,1,10,9,bijkrN4x,interval
1,80,20,bonds,2021-03-17T16:32:19Z,task2,30,20,9,yesT399G,density
1,100,0,stocks,2021-03-17T16:27:40Z,task2,30,100,9,UhLgT1NF,hops
1,70,30,stocks,2021-03-17T16:35:21Z,task2,30,70,9,HYZzEL2u,dotplot
1,100,0,stocks,2021-03-17T16:30:11Z,task2,30,100,9,VdYpbJUh,dotplot
1,99,1,stocks,2021-03-17T16:36:10Z,task2,1,99,9,sXf1t2TC,table
1,0,100,stocks,2021-03-17T16:46:23Z,task2,1,0,9,a3sNCAlt,point
1,30,70,bonds,2021-03-17T16:54:52Z,task2,30,70,9,WeLeVmdO,hops
1,30,70,stocks,2021-03-17T16:43:40Z,task2,1,30,9,651zZLZY,dotplot
1,35,65,bonds,2021-03-17T17:09:55Z,task2,30,65,9,tPX21tz0,barchart
1,100,0,stocks,2021-03-17T17:09:50Z,task2,1,100,9,Wx6qtrFR,density
1,12,88,stocks,2021-03-17T17:18:55Z,task2,1,12,9,xjaSiYlq,dotplot
1,0,100,bonds,2021-03-17T17:25:58Z,task2,30,100,9,BdNwuYY3,dotplot
1,30,70,stocks,2021-03-17T17:36:48Z,task2,1,30,9,gkKtpet7,table
1,80,20,bonds,2021-03-17T17:39:31Z,task2,1,20,9,GbheV3mJ,density
1,0,100,stocks,2021-03-17T17:32:06Z,task2,1,0,9,g88DapTc,hopsdist
1,100,0,stocks,2021-03-17T17:40:53Z,task2,30,100,9,eMUmMQGE,point
1,90,10,stocks,2021-03-17T17:55:47Z,task2,1,90,9,B2HV6UdE,density
1,65,35,bonds,2021-03-17T18:01:05Z,task2,30,35,9,5WKDa2Ef,table
1,75,25,stocks,2021-03-17T18:02:20Z,task2,30,75,9,nJAP5Ncc,barchart
1,65,35,bonds,2021-03-17T18:04:42Z,task2,30,35,9,49IVMYWn,point
1,0,100,bonds,2021-03-17T18:05:18Z,task2,30,100,9,IsnM1aVU,hops
1,60,40,stocks,2021-03-17T21:00:54Z,task2,1,60,9,DxOS1qMI,table
1,0,100,bonds,2021-03-17T20:56:21Z,task2,30,100,9,FV3btokM,point
1,35,65,bonds,2021-03-17T20:56:24Z,task2,30,65,9,LxXewOKB,dotplot
1,10,90,stocks,2021-03-17T21:00:20Z,task2,1,10,9,oUs9Mfce,dotplot
1,50,50,stocks,2021-03-17T21:14:41Z,task2,1,50,9,f4xt2odB,point
1,80,20,stocks,2021-03-17T21:06:17Z,task2,30,80,9,7VJnbhrH,hopsdist
1,20,80,bonds,2021-03-17T21:01:22Z,task2,1,80,9,RGkwBCD7,hops
1,30,70,bonds,2021-03-17T21:02:47Z,task2,1,70,9,xIEzpaRA,interval
1,100,0,stocks,2021-03-17T21:09:36Z,task2,1,100,9,NYIo95xY,table
1,80,20,stocks,2021-03-17T21:12:22Z,task2,30,80,9,GkcZEM1X,table
1,100,0,bonds,2021-03-17T21:20:07Z,task2,30,0,9,qrOdbxJw,dotplot
1,15,85,bonds,2021-03-17T21:45:17Z,task2,30,85,9,biD53yQS,dotplot
1,65,35,stocks,2021-03-17T21:56:15Z,task2,1,65,9,FCqfkdPd,dotplot
1,0,100,bonds,2021-03-17T21:56:33Z,task2,30,100,9,5DZhfrMX,interval
1,40,60,bonds,2021-03-17T22:01:35Z,task2,1,60,9,TLjfV7aD,hopsdist
1,9,91,stocks,2021-03-17T22:19:42Z,task2,30,9,9,CiXTsREp,density
1,80,20,bonds,2021-03-17T22:26:31Z,task2,1,20,9,IhtyQEo6,density
1,35,65,stocks,2021-03-17T22:51:40Z,task2,1,35,9,DONO5fOK,point
1,25,75,stocks,2021-03-18T01:05:02Z,task2,1,25,9,wk2kZpQp,barchart
1,40,60,bonds,2021-03-18T01:06:11Z,task2,30,60,9,2rMOynRc,interval
1,25,75,stocks,2021-03-18T01:07:47Z,task2,1,25,9,RJ0yK39m,hopsdist
1,46,54,stocks,2021-03-18T01:20:55Z,task2,30,46,9,aLzBpinz,barchart
1,0,100,bonds,2021-03-18T01:19:54Z,task2,1,100,9,LvaztNSx,interval
1,20,80,bonds,2021-03-18T01:14:28Z,task2,30,80,9,Rxuytkvq,barchart
1,80,20,stocks,2021-03-18T01:20:05Z,task2,30,80,9,yTxbkwCa,interval
1,30,70,bonds,2021-03-18T01:22:16Z,task2,1,70,9,3a63mASS,hopsdist
1,100,0,stocks,2021-03-18T01:21:55Z,task2,30,100,9,hnADzc3k,hopsdist
1,20,80,bonds,2021-03-18T01:22:44Z,task2,1,80,9,mxVQAeko,barchart
1,78,22,stocks,2021-03-18T01:31:41Z,task2,30,78,9,azCvgawo,interval
1,93,7,stocks,2021-03-18T01:46:21Z,task2,30,93,9,sAmbOGvp,interval
1,80,20,stocks,2021-03-18T01:26:32Z,task2,30,80,9,jjVRkJbo,hopsdist
1,20,80,bonds,2021-03-18T01:43:18Z,task2,1,80,9,JSjHZMdQ,barchart
1,30,70,bonds,2021-03-18T01:45:20Z,task2,1,70,9,zjbadj2T,interval
1,40,60,bonds,2021-03-18T01:52:19Z,task2,1,60,9,n6Fb15Be,interval
1,50,50,stocks,2021-03-18T01:59:44Z,task2,1,50,9,LiUSBIbs,hopsdist
1,45,55,stocks,2021-03-18T02:15:03Z,task2,30,45,9,bfKHFfR8,hopsdist
1,78,22,bonds,2021-03-18T02:12:55Z,task2,1,22,9,qw7Y3WE6,hopsdist
